PC1,Converted
-3993.2311833131826,1
-3994.667442944832,1
-3994.983506760793,1
-4000.2325919957366,1
-4010.6674411296844,1
-4039.640748857055,0
-4040.4306957788067,0
-4059.0997129272437,1
-4086.6674325078493,0
-4089.4492830364034,0
-4101.639737800462,0
-4105.566426448058,0
-4118.66742887767,1
-4142.667426154949,1
-4146.154967574752,1
-4153.479280045722,0
-4161.3006767764455,0
-4169.630198817351,0
-4172.078764583333,1
-4203.868717714096,0
-4205.667419007863,1
-4208.550204603933,1
-4216.871112227207,1
-4220.3373654421885,1
-4233.970169273671,1
-4242.595909565804,0
-4268.061132624978,0
-4269.6674117473885,1
-4289.618813222507,0
-4304.545460150228,0
-4311.667406982742,0
-4319.667406075168,1
-4326.6674052810995,0
-4342.452116139466,0
-4350.5006878949935,0
-4352.6674023314845,1
-4358.588758083875,0
-4379.644996491377,0
-4386.667398474412,0
-4392.667397793732,0
-4397.64213519427,0
-4408.667395978584,1
-4417.667394957622,1
-4427.5864129021065,0
-4435.837744997931,1
-4440.172068584943,1
-4443.653085397091,1
-4448.273498248658,1
-4451.872956430307,1
-4456.812511256081,1
-4460.66739007947,1
-4477.13537318015,1
-4478.93299876363,1
-4489.542552804691,0
-4490.18350242381,0
-4498.667385768495,0
-4508.605443886598,1
-4509.146335554542,1
-4519.507345783175,0
-4530.555911903386,0
-4531.652599168825,0
-4541.667380890343,0
-4549.226338528562,1
-4551.2054080069065,1
-4570.019655413926,1
-4583.322074544849,1
-4585.201112714247,1
-4590.5116081207525,0
-4601.623054403928,0
-4610.28444747068,1
-4616.291596591473,1
-4640.050590203959,1
-4642.667369432398,0
-4646.221106302459,0
-4656.555863367394,1
-4677.571592055727,0
-4679.66303011158,0
-4703.992950366694,1
-4709.508274934138,0
-4719.667360697174,1
-4722.446810741792,0
-4730.478280526237,0
-4760.406336889369,1
-4764.351585850352,0
-4793.571131538949,0
-4843.020576933632,1
-4868.563017235021,0
-4883.825311802677,1
-4890.543012446142,0
-4895.562071311171,0
-4900.176302605891,1
-4922.218672723044,1
-4936.667336079641,0
-4939.942423220375,1
-4955.667333924212,0
-4957.21440524084,1
-4965.04290857818,1
-5008.482039690367,0
-5026.0524645930855,0
-5028.168639275944,1
-5036.132463001413,0
-5040.257238756632,1
-5041.573484629975,0
-5054.531039567897,0
-5102.822429487831,1
-5114.667315886356,1
-5120.952904501348,1
-5126.47629210446,0
-5138.2157943177735,0
-5140.956250042189,0
-5150.652043902315,0
-5161.567744602915,0
-5166.605855114176,1
-5168.188159070909,0
-5182.615339683369,1
-5188.667307491531,1
-5189.086735746707,0
-5193.722417328507,0
-5228.595361059764,0
-5240.491062027519,1
-5244.667301138514,0
-5253.522006853134,0
-5257.880999677116,1
-5268.496735274675,0
-5278.489629811724,0
-5282.667296827654,0
-5288.667296146974,0
-5304.627251228434,0
-5315.425798314973,0
-5324.95567588869,1
-5339.537732442841,0
-5344.612444451777,1
-5387.219070897438,1
-5393.633449791698,0
-5398.17529362021,1
-5436.667279357091,0
-5442.610595883452,0
-5455.057178375893,1
-5456.667277088272,1
-5468.624381224741,0
-5473.646758104209,0
-5525.735223298427,1
-5530.189083568403,0
-5537.0671798491385,1
-5548.6672666512895,1
-5589.5286361667095,0
-5593.151468874072,0
-5596.534845817136,0
-5599.609929081402,1
-5620.954776482773,1
-5628.4162282758625,0
-5630.667238090071,0
-5636.667256668094,0
-5645.653419986251,0
-5652.030418897863,1
-5665.523347468348,0
-5668.910460987012,0
-5690.484333917033,1
-5710.667248273152,1
-5729.941409996711,1
-5732.045212642755,0
-5741.631983362255,0
-5744.6172194248065,0
-5755.615307901637,0
-5777.963788069668,1
-5802.39287252794,1
-5808.667237155605,1
-5809.333302582381,0
-5819.667235907633,0
-5820.615745210904,0
-5829.445751926629,0
-5833.667234319495,1
-5837.046657648287,1
-5841.667233411921,1
-5872.667229895131,1
-5880.667228987557,0
-5886.657188643119,0
-5892.667227626196,0
-5904.469565301086,0
-5905.0947503075,1
-5911.112862177659,1
-5926.634811046533,0
-5931.667223201832,1
-5937.025685336324,1
-5963.1109416687395,1
-5964.550504343235,0
-5965.667219344759,0
-5971.561960413237,0
-5972.560472249053,0
-5977.585745003773,0
-5981.04902336793,1
-5987.508607981144,0
-5996.530037988443,0
-6002.126171857002,1
-6003.667215033784,0
-6005.602883204818,0
-6007.09807716473,0
-6035.00997394498,0
-6038.667211063206,1
-6044.217109687976,1
-6045.40135482396,1
-6046.427144121844,0
-6062.024248604779,1
-6070.667207433027,0
-6085.667205731268,0
-6087.667205504375,0
-6108.925641284324,1
-6110.658601595904,0
-6112.6672026682645,0
-6116.667202214478,1
-6120.570028507267,0
-6124.095630983007,1
-6133.053775589331,0
-6136.551919750171,0
-6140.262828908046,1
-6159.667197336443,1
-6194.667193365865,0
-6203.667192344787,0
-6212.239018115681,1
-6217.667190756532,0
-6231.6671891683945,0
-6232.66718905489,0
-6244.667187693529,0
-6268.667184970924,0
-6284.667183155776,0
-6300.610010888544,0
-6305.604773410247,0
-6316.641441248241,0
-6322.454752499121,0
-6323.667178731412,0
-6328.667178164236,0
-6355.610482678749,0
-6388.63810114935,0
-6404.550927227479,0
-6407.407587579801,0
-6409.406643661787,0
-6411.613314537797,0
-6412.48428089777,0
-6422.66716750036,1
-6431.641906231875,0
-6439.5342480293475,0
-6444.457597913919,0
-6471.193269206444,1
-6504.6490258128615,0
-6505.619505042327,0
-6506.667157970951,0
-6516.447588599403,0
-6517.610445042141,0
-6525.036588080926,0
-6526.199920768733,1
-6527.55998118862,0
-6537.549450990744,0
-6540.6671541138785,0
-6573.038009586162,1
-6587.5823429171,0
-6598.6671475340845,0
-6606.120826123166,0
-6613.922736153472,1
-6620.659515487845,0
-6626.118490775465,1
-6638.667142996215,0
-6663.449454075424,0
-6665.66139426094,0
-6677.667138571851,1
-6678.528531883727,1
-6689.638534448459,0
-6698.6066145480145,0
-6703.228008777602,1
-6715.148474489106,1
-6716.542245707475,0
-6727.667132899631,1
-6730.537096611224,0
-6732.6623506230535,0
-6735.659949798719,0
-6747.503768941504,0
-6751.667130176909,0
-6753.537066898658,1
-6770.594709882513,0
-6780.609005729435,0
-6790.490419571986,0
-6797.036080978811,1
-6802.955575622269,1
-6805.213709853939,0
-6806.567550200038,0
-6813.175595246255,0
-6824.474194494542,0
-6831.617913789814,0
-6847.667119286256,0
-6849.667119059362,0
-6858.095105619752,1
-6877.6437317277305,0
-6888.667114634998,0
-6894.531825281563,1
-6898.646123645129,0
-6908.625630898168,0
-6915.1093804455595,1
-6918.513750688988,0
-6938.960347132874,1
-6958.633744561579,0
-6968.284122152021,0
-6980.565158864483,0
-6989.001753738616,1
-7016.667100114049,1
-7023.152239879244,0
-7024.640896098223,0
-7029.194639869034,1
-7034.949375591124,0
-7041.412286905455,0
-7043.162242202088,1
-7046.990333090653,0
-7049.467540055746,0
-7057.667095462792,1
-7062.637063398259,1
-7089.667091832496,0
-7093.455619307817,0
-7096.2793264839565,0
-7097.639414245961,1
-7111.048884715536,1
-7136.660881285905,1
-7147.667085252702,1
-7163.464658238459,1
-7188.274616144481,0
-7189.597961822641,0
-7226.667065753951,0
-7237.5627388545545,0
-7268.397926349309,0
-7276.58845166408,0
-7286.667069483898,1
-7291.385527038248,1
-7296.244600452948,1
-7308.864088794566,0
-7317.614630862605,0
-7329.017445283593,1
-7330.6670644922415,1
-7341.290820007911,1
-7350.3622461183695,1
-7356.062220671447,0
-7362.548466209788,0
-7369.5055648419075,0
-7380.393673105049,1
-7387.201227215235,0
-7427.144088251982,1
-7436.667052467121,1
-7448.661159988726,1
-7457.539397146669,0
-7480.110288097872,1
-7482.55940623302,0
-7486.608902809443,1
-7487.645596394432,0
-7491.667046227609,0
-7502.605580477393,0
-7511.1155311216135,1
-7529.667041916749,0
-7548.66703976132,1
-7554.604641346843,0
-7567.824045196874,1
-7570.466042586253,0
-7590.631278098794,0
-7596.6193875561,1
-7598.809287712211,0
-7600.484593482106,0
-7603.667033521808,0
-7612.170707976446,1
-7614.522218699683,0
-7621.541746352683,0
-7627.590336083667,0
-7631.591741537326,0
-7634.601707395515,0
-7648.508390661096,0
-7651.6155743499985,0
-7671.477898737881,0
-7674.235061557265,0
-7688.33742377162,0
-7699.045960539253,1
-7702.560782782733,1
-7713.6670210429,1
-7718.526013416937,0
-7723.1802500038175,1
-7724.54888212902,0
-7726.667019568034,0
-7736.876430456643,1
-7751.667016731924,1
-7753.253078416688,0
-7757.495510755107,0
-7759.498843537876,0
-7762.930248064105,1
-7769.667014689883,0
-7779.466942478553,0
-7790.8292682237225,1
-7801.636035871343,0
-7803.6417409559945,0
-7805.667010605917,0
-7815.978796711075,1
-7826.053109066561,0
-7833.215012338362,1
-7834.66700338223,0
-7837.551221647183,0
-7838.976908380166,1
-7854.24504228367,1
-7855.667004933697,0
-7874.6670027782675,0
-7892.574113688432,0
-7910.480758335907,0
-7920.089293028112,0
-7922.138812659541,0
-7939.0908250617795,0
-7944.161649714224,1
-7969.556969759869,0
-7977.075956929708,1
-7978.567417242448,0
-7985.338342568604,0
-7986.653130818624,0
-7993.132098656613,1
-7996.054040486342,1
-7997.666988824494,1
-8002.824024736299,1
-8006.615991063416,0
-8007.526466505718,0
-8012.540762919933,0
-8018.666986442171,0
-8019.575994631858,0
-8022.641231897636,0
-8027.666985421092,0
-8028.629333668388,0
-8043.666983606061,0
-8047.529782484868,0
-8051.010211855639,1
-8053.525975412922,0
-8058.130224819644,0
-8059.803023956134,0
-8085.5992783273105,0
-8090.636955575901,0
-8093.618838664144,0
-8108.666976232082,0
-8116.485973309027,1
-8119.923024782329,1
-8121.118311545928,1
-8137.533605063218,1
-8145.6297767723445,0
-8147.640209941543,0
-8164.396919664461,0
-8167.096408683341,1
-8168.666969425394,1
-8176.553107428248,0
-8182.66696783714,1
-8186.595511363819,0
-8187.590739170322,1
-8198.565506562823,0
-8221.620706230053,1
-8225.15876132017,0
-8228.561216953909,0
-8247.331140281982,0
-8258.9153871882,1
-8271.901126662618,0
-8276.600749479025,0
-8279.666956832982,0
-8279.978267827537,1
-8286.521145207691,0
-8287.539756404469,0
-8290.82491566625,0
-8292.55595173908,0
-8295.151152716368,1
-8306.594516372425,0
-8319.529299040907,0
-8331.631670281175,0
-8336.662131800316,1
-8337.66694962082,0
-8346.666949232225,1
-8353.144486550242,1
-8354.587396138813,0
-8365.595024441485,0
-8369.532525286544,1
-8379.486411749269,0
-8381.30114089942,0
-8395.604536310188,0
-8396.920114138396,1
-8404.514496082556,1
-8428.66693992971,0
-8429.983021047432,0
-8435.127334209741,0
-8437.666938908631,0
-8455.666936866706,0
-8458.482134179561,0
-8461.666936186026,1
-8466.880635632086,1
-8476.902046267292,1
-8479.194485003245,1
-8488.867765720235,0
-8501.321134265978,0
-8511.054419301334,1
-8525.579242056352,0
-8550.509723128984,0
-8552.58546869643,0
-8553.218283632072,0
-8559.808213002863,1
-8569.452089259634,1
-8576.599743696628,0
-8582.523543804302,0
-8590.938247218612,1
-8605.149640542339,1
-8607.546848088852,0
-8615.3325318977,1
-8617.648801917094,0
-8621.543513108278,0
-8630.979660188546,1
-8644.29491987743,1
-8647.666915085283,0
-8648.628796107252,0
-8649.478272649809,1
-8651.111574359704,0
-8659.389214700088,0
-8696.039199262275,1
-8699.666909186053,1
-8700.12918629928,1
-8705.497831875342,0
-8707.271576721803,1
-8718.58877828496,0
-8736.951080473606,1
-8739.656864984543,0
-8745.48304155632,0
-8748.447811635328,0
-8749.666903513833,0
-8752.262551848311,1
-8754.407251180033,0
-8761.666902152472,0
-8776.209656021441,1
-8779.523997700657,0
-8779.867739722133,0
-8785.564439333975,0
-8790.237753905705,0
-8817.666895799572,1
-8818.666895686183,1
-8819.48637943156,0
-8823.071090146783,1
-8828.58782384079,1
-8839.204892601236,1
-8839.942505176528,1
-8852.589242838789,0
-8854.5211413512,0
-8856.160147359478,0
-8858.219197121914,1
-8863.583036376163,0
-8872.451131283538,0
-8878.99535432586,0
-8881.666888539097,0
-8882.985363185173,1
-8886.34062158002,0
-8898.598754677223,1
-8904.23350764392,1
-8911.480596277746,0
-8921.666884001344,0
-8922.173474734067,0
-8927.096775882412,1
-8931.666882866877,0
-8933.666882639984,1
-8937.648289369652,1
-8938.592063449789,0
-8942.177729782998,1
-8949.666880824836,1
-8955.582964837668,0
-8957.534445413505,0
-8970.634007903165,1
-8970.976751072449,0
-8976.31775160646,1
-9002.527277935995,0
-9004.882946194732,1
-9007.62679262436,0
-9013.56445198576,0
-9019.588273187983,0
-9024.338729832321,0
-9024.925330567523,1
-9027.198694181861,0
-9038.544932730962,0
-9045.666869934066,1
-9053.556837156182,0
-9055.955329659977,1
-9057.666868572822,0
-9063.666867892141,1
-9068.544919698266,1
-9072.666866871063,0
-9074.23536934983,0
-9080.91952889855,1
-9082.011990244733,1
-9088.130107971374,1
-9092.56292762456,1
-9094.984366555815,0
-9100.650642474182,0
-9107.660155520542,1
-9111.021942445426,0
-9123.894352947129,0
-9133.666859950987,0
-9139.635874452651,0
-9166.047699095914,1
-9179.612505018362,0
-9185.658252863679,0
-9187.182493327651,1
-9203.99199337,0
-9223.532043497427,0
-9224.520127627882,0
-9225.13248328399,0
-9249.60013396386,0
-9259.139579584822,1
-9272.2839046265,1
-9281.493956570514,0
-9286.598669796367,0
-9303.580621048459,0
-9311.270594228175,0
-9320.915771256085,0
-9338.666836694698,0
-9343.656310589402,0
-9351.428703054436,0
-9374.443425525213,1
-9388.904818148818,1
-9393.532018027618,0
-9414.053871776676,1
-9423.621088266256,0
-9432.527212033863,0
-9440.446645830758,0
-9443.597749988781,0
-9450.476316330605,0
-9451.62868575228,0
-9467.051934386604,1
-9489.406264350051,0
-9491.59013425163,0
-9498.627251685248,1
-9499.01386717707,0
-9500.459136947757,0
-9513.978618940455,1
-9515.666816614917,1
-9532.626314596506,0
-9545.149067412596,0
-9548.00476909068,1
-9549.100995094515,1
-9550.529158559744,0
-9558.556293992093,0
-9562.517698428826,0
-9573.626702723093,0
-9574.6001163529,0
-9577.299566854606,1
-9583.598686596612,0
-9613.582452353323,0
-9620.666804703185,1
-9632.638161232346,0
-9640.652447676868,0
-9646.432003303664,0
-9649.627739688032,0
-9655.908094072249,1
-9657.01088647754,1
-9668.666799257859,1
-9687.666797102429,0
-9690.597244379693,1
-9691.666796648642,1
-9694.518497747136,0
-9696.907050266862,0
-9701.216232603416,0
-9703.602920671692,0
-9705.271482762299,1
-9707.666794833494,0
-9712.666794266319,1
-9717.60724380624,0
-9718.05693878315,0
-9721.66679324524,0
-9723.515802287147,1
-9729.091945276712,1
-9772.564346622443,0
-9775.585300110746,0
-9776.9804896852,0
-9804.548655792722,0
-9805.505783993518,0
-9826.666781333624,0
-9829.244333185605,1
-9831.062390697189,1
-9833.666780539439,0
-9843.666779404972,1
-9844.626269572414,0
-9847.666778951185,1
-9855.632469139644,0
-9868.481507606339,0
-9870.609588415944,0
-9877.887075586827,0
-9880.665279067005,0
-9905.204766504583,1
-9906.199556583306,1
-9909.666771917604,1
-9914.666771350428,1
-9915.265753627289,0
-9922.556738572428,0
-9923.556233325973,0
-9929.537687975448,0
-9949.566727856873,0
-9954.535284655285,0
-9956.666766585666,0
-9957.666766472277,0
-9967.66676533781,1
-9975.666764430236,0
-9990.636263785302,0
-10015.666759892483,0
-10016.666759778978,0
-10029.666758304229,1
-10034.666757737054,1
-10039.461950575467,0
-10040.666757056373,1
-10044.54670432699,0
-10047.666756262188,0
-10054.623397907824,0
-10055.64197135216,0
-10059.853270427906,0
-10073.563338767388,1
-10079.666752632009,1
-10082.66675229161,0
-10084.238112240797,1
-10087.496693716268,1
-10091.251912924577,0
-10098.84473210934,1
-10119.541950841784,0
-10121.588595528738,0
-10122.666743820067,0
-10129.448131212848,0
-10138.526234383695,0
-10139.155239358777,1
-10142.584802444442,0
-10152.477150665014,1
-10173.586246921564,0
-10200.56386034016,0
-10202.297143614036,1
-10205.891391987796,1
-10207.66673811106,0
-10210.624303812627,0
-10212.573850495974,1
-10218.582422226551,0
-10227.577129128622,0
-10237.58525381796,0
-10261.039507595357,0
-10267.982347763143,1
-10283.601397250313,0
-10285.666729262332,0
-10286.4976236308,0
-10293.662899135496,0
-10295.666728127864,0
-10298.666727787582,1
-10302.665279339883,0
-10310.584307970945,0
-10315.979929497815,0
-10328.66672438418,1
-10337.4923825945,0
-10338.12756568112,1
-10361.590463652974,0
-10364.855178692262,0
-10367.540962372674,0
-10374.58049954893,0
-10385.061391172,0
-10398.666716443026,1
-10399.666716329637,0
-10400.532386217732,1
-10415.52334108937,0
-10428.66671303974,1
-10438.666711905273,0
-10440.66671167838,0
-10458.666709636338,0
-10484.569523804006,1
-10486.036139555508,1
-10489.964215636253,1
-10503.666704531293,0
-10509.666703850613,1
-10511.66670362372,0
-10513.638119063224,0
-10516.65667302208,1
-10524.664691246115,0
-10525.666702035465,1
-10527.053259638022,1
-10530.558993047336,0
-10535.237565573538,1
-10538.666700560716,0
-10545.525197204202,1
-10546.666699653142,0
-10570.22948469536,1
-10582.666695569176,0
-10594.430467022583,1
-10596.209952569916,1
-10599.236129577854,1
-10614.66669193888,0
-10615.165653951582,1
-10616.646193915163,0
-10628.666690350627,1
-10628.876561144833,1
-10636.429471250507,0
-10639.908476102632,0
-10658.431869238615,0
-10662.27846972493,1
-10664.42045793496,0
-10668.584253328736,0
-10675.500427341904,0
-10678.5847424682,0
-10679.654608387267,1
-10681.662778084283,0
-10686.014199133613,1
-10691.474710783456,0
-10697.457562789554,0
-10707.630941964686,0
-10709.447089200956,0
-10713.496632328955,0
-10718.558067376143,0
-10730.505159646505,0
-10760.565214132075,0
-10770.66667424154,0
-10778.057536627632,1
-10779.666673220461,0
-10784.426587360911,1
-10794.957999478793,1
-10801.66667072475,1
-10805.666670270963,1
-10807.65088078368,0
-10848.643308340921,0
-10851.666665052413,0
-10851.829883088125,1
-10856.666664485238,0
-10861.666663917946,0
-10872.66666267009,1
-10874.666662443196,0
-10877.666662102914,1
-10879.666661876021,1
-10882.666661535623,1
-10885.66666119534,1
-10890.529006543453,0
-10912.666658132337,0
-10917.666657565045,0
-10923.64806406782,0
-10996.614232757012,1
-11001.548518214491,1
-11002.474216024973,0
-11003.560424114345,0
-11013.421827819198,0
-11023.598989851656,0
-11033.55369059951,0
-11035.666644178564,0
-11037.456134000327,0
-11038.901289005415,1
-11052.656107082614,0
-11053.666642136523,0
-11062.429908797261,0
-11086.619451613398,0
-11101.759360826807,1
-11133.924128362327,1
-11135.149392168154,0
-11150.457521028235,0
-11152.910719167325,1
-11160.156552266679,1
-11205.088920361362,0
-11222.666622964316,0
-11257.312738173525,0
-11286.666615703842,0
-11294.334147589165,1
-11304.652249150793,0
-11331.62944422441,0
-11339.115089009516,1
-11349.647481719381,0
-11359.604666674975,0
-11372.569880051422,0
-11383.220765121048,0
-11395.488468422554,0
-11400.650867425022,0
-11400.883617241285,0
-11402.666602544254,0
-11420.907416583505,1
-11433.172228584532,1
-11454.486533921212,0
-11465.372237425065,1
-11466.491308209137,0
-11490.305002749898,1
-11495.165553289698,1
-11507.622251694207,0
-11532.254140304984,0
-11533.522256537923,0
-11534.666587569518,1
-11536.165539009147,1
-11539.09935986239,0
-11550.142658398836,0
-11551.994574842276,0
-11571.578442961443,0
-11581.745961881941,1
-11586.635130236973,0
-11596.666580535937,0
-11600.605601454154,0
-11605.591760892072,0
-11608.597028135322,0
-11622.666577586322,0
-11686.568444582168,0
-11689.53271706251,0
-11701.656052715378,0
-11707.54939239705,0
-11717.04504773079,1
-11718.962613588199,1
-11730.666565334308,0
-11746.489815186593,0
-11754.536528448109,0
-11756.66605540819,1
-11765.246493951185,0
-11769.666560909944,1
-11772.555574424332,0
-11794.283637776854,1
-11813.581288791727,0
-11823.637949348195,0
-11825.666554557043,0
-11837.626982768066,0
-11845.595096268575,0
-11847.190201772144,1
-11853.666551380535,1
-11856.666551040253,1
-11857.666550926748,0
-11860.666550586466,1
-11862.666550359572,0
-11863.309327924508,0
-11868.666549678892,1
-11869.666549565387,1
-11870.666549451998,1
-11872.666549225105,1
-11878.666548544425,1
-11885.666547750356,1
-11886.66654763685,0
-11889.666547296569,1
-11893.491713538184,0
-11897.666546388995,1
-11905.666541547631,1
-11910.666544914246,1
-11913.666544573847,1
-11915.666544346954,1
-11917.66654412006,1
-11921.666543666273,1
-11922.666543552885,1
-11926.666543099098,1
-11929.6665427587,1
-11933.630318791373,0
-11934.666542191524,0
-11937.559348192532,0
-11938.666541737737,1
-11940.666541510844,0
-11946.562223900575,0
-11948.463640943752,1
-11956.482214424293,0
-11958.666539468803,1
-11960.666539241909,1
-11968.666538334335,1
-11969.666538220947,1
-11970.582699715975,0
-11972.666537880548,1
-11974.651754797786,0
-11977.666537313373,1
-11978.666537199984,1
-11982.24929791619,1
-12004.40932339395,1
-12006.637006472913,0
-12013.634129305836,0
-12025.666531868046,0
-12029.66653141426,0
-12032.488868003595,1
-12042.54268696194,0
-12047.529827777762,0
-12054.539831132512,0
-12058.194530740264,1
-12064.891161834938,1
-12070.435538273538,0
-12081.666525515146,1
-12089.425520942663,1
-12091.666524380678,0
-12095.509829668794,0
-12098.563635392115,0
-12102.549311559647,0
-12106.990235303994,0
-12111.546012849663,0
-12114.507436658605,0
-12115.50980897143,0
-12123.652681585518,0
-12132.650308138225,0
-12133.666519615916,0
-12140.666518821847,0
-12158.666516779806,0
-12161.548835760099,1
-12173.666515078163,0
-12182.521711896872,1
-12187.56314905046,0
-12196.124050072744,1
-12202.572157488088,0
-12204.470729180612,1
-12208.63695502514,0
-12218.928758522496,1
-12223.57836555026,0
-12249.666506456328,0
-12253.649326107698,0
-12260.051645592554,0
-12269.666504187393,0
-12279.934417969896,1
-12282.666500429506,1
-12283.569803806255,0
-12288.043036385207,0
-12301.666500557214,1
-12302.666500443709,0
-12305.666500103427,0
-12313.666499195853,0
-12315.636432399508,0
-12315.852567138849,0
-12332.666497040424,0
-12337.65978089557,0
-12339.666496246238,0
-12345.62409049552,0
-12348.666495225276,1
-12356.593133317889,0
-12367.598837381578,0
-12391.666490347125,0
-12392.595043843612,0
-12445.60980142816,0
-12449.645033480367,0
-12458.192555769347,1
-12465.999690590776,0
-12467.633134940872,0
-12470.955902580055,1
-12478.41309884016,0
-12488.666479342966,0
-12490.403562948108,1
-12496.008278857335,1
-12498.607414190192,0
-12500.513117438997,0
-12537.484528907808,0
-12566.666470494238,0
-12568.548263221863,0
-12570.572591985343,0
-12575.420222713146,0
-12576.477847423055,0
-12584.551665332168,0
-12588.314503631322,0
-12602.991598141147,0
-12606.666465956485,0
-12652.51546216209,0
-12656.62215023383,0
-12689.579756279127,1
-12694.634528294788,0
-12719.223023318802,1
-12726.2506615069,1
-12727.902886825264,1
-12732.66645166243,1
-12751.651161518064,0
-12757.66644882632,0
-12760.61022267933,0
-12776.272086862824,0
-12777.006823473843,1
-12779.560700665694,0
-12781.476871676743,0
-12782.242568617105,0
-12784.653510111733,0
-12785.644501519622,0
-12797.636852485011,0
-12798.666444175062,0
-12803.581657956005,0
-12804.36398935609,0
-12825.05824726657,1
-12829.08490690752,1
-12843.761554060155,1
-12865.504493990913,0
-12867.605438460712,0
-12871.631116723525,0
-12881.666434759041,1
-12883.666434532264,1
-12907.666431809543,0
-12922.621653441805,0
-12944.650669438066,0
-12948.1787285459,1
-12958.412072637817,0
-12959.41728983703,1
-12963.161545779323,1
-12964.637355135055,0
-12974.046333865612,1
-12981.636882191291,0
-12983.60687329492,0
-12984.569687548792,0
-12986.533521584235,0
-12988.979626514716,1
-13003.666420918773,1
-13005.985355052748,0
-13014.549711570493,0
-13018.66641921713,1
-13036.549697183422,0
-13043.657338836696,0
-13048.666415813728,0
-13054.666415133164,1
-13074.66641286423,1
-13077.234444214264,1
-13084.666411729762,0
-13096.203359869309,1
-13100.666409914615,1
-13101.544938419713,0
-13113.55684401549,0
-13114.629222693387,1
-13115.666408212972,1
-13119.666407759185,0
-13137.666405717144,0
-13150.633047828567,0
-13165.542054430232,0
-13171.623002147768,0
-13181.219634701032,1
-13190.99392229016,1
-13192.666399477748,0
-13193.197749659186,0
-13198.707698094076,1
-13209.632536002318,0
-13213.653490331722,0
-13232.579232462333,0
-13245.201053882833,1
-13249.500626803027,0
-13250.666392897838,1
-13260.52969016903,0
-13262.965825292282,0
-13281.530640276731,0
-13288.600113487337,0
-13300.495833713794,0
-13324.606348735862,1
-13342.246276531252,1
-13355.624928406207,0
-13357.139634450548,1
-13364.314326423686,0
-13379.518257956137,1
-13388.603493634262,0
-13392.32623188442,0
-13394.512996760546,0
-13411.59635697829,0
-13416.392037645564,0
-13443.464423833648,1
-13451.213921316317,1
-13460.479661747348,0
-13475.128191182157,1
-13486.493431387702,0
-13489.621577704442,0
-13500.91146783682,1
-13508.247239077347,1
-13515.524819846265,1
-13516.666362721473,1
-13519.651575125637,0
-13531.51870578865,0
-13535.564901106874,0
-13541.649205433438,1
-13543.66635965847,1
-13551.006730437628,1
-13562.493935743463,0
-13565.659660843783,0
-13578.066666848375,1
-13581.66635534761,1
-13588.54677852313,0
-13594.615366762155,0
-13596.575352319865,0
-13599.3943261815,0
-13602.666352965287,1
-13606.483435886446,0
-13606.929105767165,1
-13629.601559529081,0
-13634.504892626195,0
-13636.039567610482,0
-13645.666348087136,0
-13646.554416352767,0
-13660.527730181464,0
-13673.639655927895,0
-13674.478684979957,0
-13685.55916914926,1
-13687.542004841147,0
-13689.66389446496,0
-13697.919522395707,1
-13716.569643024122,0
-13723.664414999424,0
-13726.651085026911,0
-13727.66633878462,0
-13752.620567261707,0
-13755.983379017562,1
-13757.591464735102,0
-13769.599640451139,0
-13774.666333452682,0
-13788.548188014305,0
-13797.891345186625,1
-13802.66633027629,0
-13810.658661301015,0
-13818.180062983534,1
-13824.038141271216,0
-13827.649134470965,0
-13834.666326645995,0
-13836.546769647277,0
-13850.471006575273,0
-13854.66632437706,1
-13858.563406841131,0
-13866.666323015816,1
-13873.66632222163,1
-13885.040029679076,0
-13890.666320293094,1
-13899.286266075098,1
-13902.637696080841,0
-13905.560029276297,0
-13914.594835153548,1
-13918.302913238294,1
-13921.334352917504,0
-13922.66631603043,0
-13940.498648297624,0
-13959.666312465444,1
-13969.137669671327,0
-13972.06813755026,0
-13978.04479123163,0
-13999.666307927575,0
-14006.568171760533,0
-14010.14287827292,0
-14021.651960303658,0
-14022.140909984591,0
-14026.666304864571,0
-14027.666304751183,0
-14032.127613231074,1
-14034.650082736509,0
-14042.666303049424,0
-14049.242367106373,1
-14050.620561571559,0
-14073.738554759417,0
-14081.048571909312,1
-14099.615185077535,0
-14105.469109399128,0
-14107.836647757911,1
-14113.819016380236,1
-14136.042868327117,1
-14146.666291251197,0
-14173.474818410352,0
-14178.63089193264,0
-14185.666286826832,0
-14188.157618231839,1
-14230.641833685455,1
-14235.521929796552,0
-14239.666280700825,0
-14241.324326882605,0
-14268.650540280156,0
-14269.666277297423,0
-14273.619585567852,0
-14281.666275936062,0
-14315.567126439884,0
-14321.541932917084,0
-14329.31858828431,1
-14340.078547751298,1
-14357.666267314227,0
-14362.048541815951,1
-14375.666265272303,0
-14379.636718365364,1
-14384.552869777428,0
-14387.249049569247,1
-14400.001881301403,1
-14405.6662618689,0
-14416.63476104103,0
-14419.477611116366,0
-14429.666259146295,1
-14431.666258919402,1
-14433.666258692509,1
-14435.666258465615,1
-14438.580512968823,0
-14444.305242636241,1
-14448.66625699075,0
-14455.60812540981,0
-14465.666255062213,0
-14468.666254721931,0
-14478.220459311735,1
-14498.66625131853,0
-14499.611920749652,0
-14503.014222146128,0
-14504.277596141445,1
-14507.627660417813,0
-14508.666250184062,0
-14510.631950682611,0
-14511.66624984378,0
-14512.666249730275,0
-14522.231398327393,0
